"","censusdate","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3"
"3467",1987-01-31,2,1,1987,"exclosure",3,76,"PM","F",NA,"J",NA,NA,NA,NA,NA,17,9,"6168",NA,"6977",NA
"3468",1987-01-31,2,1,1987,"exclosure",3,77,"PM","M",NA,"J",NA,NA,NA,NA,NA,20,19,"6905",NA,"0",NA
"3469",1987-01-31,2,1,1987,"control",11,77,"PE","M","Z",NA,NA,NA,NA,NA,NA,19,20,"6981",NA,"0",NA
"3470",1987-01-31,2,1,1987,"exclosure",3,NA,"PM","F",NA,"J",NA,NA,NA,NA,NA,18,8,"6906",NA,"0",NA
"3471",1987-03-01,3,1,1987,"removal",16,13,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,50,"6920",NA,"0",NA
"3472",1987-03-01,3,1,1987,"removal",16,14,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,11,"6956",NA,"0",NA
"3473",1987-03-01,3,1,1987,"control",14,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,46,"6989",NA,"0",NA
"3474",1987-03-01,3,1,1987,"removal",23,17,"RM","F",NA,NA,NA,NA,"P",NA,NA,16,14,"12",NA,"0",NA
"3475",1987-03-01,3,1,1987,"removal",23,21,"RM","F","Z",NA,NA,NA,NA,NA,NA,17,10,"11",NA,"0",NA
"3476",1987-03-01,3,1,1987,"exclosure",19,23,"RM","F","Z",NA,NA,NA,NA,NA,NA,15,9,"7131",NA,"0",NA
"3477",1987-03-01,3,1,1987,"exclosure",21,24,"RM","M",NA,NA,"S",NA,NA,NA,NA,16,11,"142",NA,"0",NA
"3478",1987-03-01,3,1,1987,"control",14,25,"DM","F","Z",NA,NA,NA,NA,"E",NA,36,46,"6854",NA,"0",NA
"3479",1987-03-01,3,1,1987,"exclosure",19,25,"PM","F",NA,NA,NA,NA,NA,"E",NA,20,30,"6886",NA,"0",NA
"3480",1987-03-01,3,1,1987,"exclosure",21,25,"PM","M",NA,NA,"S",NA,NA,NA,NA,21,25,"6835",NA,"0",NA
"3481",1987-03-01,3,1,1987,"control",17,26,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,31,"6990",NA,"0",NA
"3482",1987-03-01,3,1,1987,"exclosure",21,26,"RM","M",NA,NA,"S",NA,NA,NA,NA,11,9,"4",NA,"0",NA
"3483",1987-03-01,3,1,1987,"control",14,27,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,46,"6166",NA,"6868",NA
"3484",1987-03-01,3,1,1987,"control",17,36,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,47,"6500",NA,"0",NA
"3485",1987-03-01,3,1,1987,"exclosure",21,37,"RM","M","Z",NA,NA,NA,NA,NA,NA,16,10,"8142",NA,"0",NA
"3486",1987-03-01,3,1,1987,"control",14,41,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,46,"5703",NA,"5703",NA
"3487",1987-03-01,3,1,1987,"removal",23,43,"RM","M",NA,NA,"S",NA,NA,NA,NA,16,11,"131",NA,"0",NA
"3488",1987-03-01,3,1,1987,"exclosure",19,44,"RM","M",NA,NA,"S",NA,NA,NA,NA,13,9,"2",NA,"0",NA
"3489",1987-03-01,3,1,1987,"removal",16,47,"RM","F",NA,NA,NA,"S",NA,"E",NA,17,10,"6973",NA,"0",NA
"3490",1987-03-01,3,1,1987,"exclosure",19,47,"RM","F",NA,NA,NA,"P",NA,"E",NA,12,14,"8131",NA,"0",NA
"3491",1987-03-01,3,1,1987,"removal",23,54,"RM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA
"3492",1987-03-01,3,1,1987,"removal",23,61,"PM","F",NA,NA,NA,NA,"P",NA,NA,19,31,"6518",NA,"0",NA
"3493",1987-03-01,3,1,1987,"removal",16,62,"DO","M",NA,NA,"S",NA,NA,NA,NA,37,52,"6921",NA,"0",NA
"3494",1987-03-01,3,1,1987,"removal",16,63,"DO","F","Z",NA,NA,NA,NA,NA,NA,34,46,"6974",NA,"0",NA
"3495",1987-03-01,3,1,1987,"removal",23,63,"PM","M",NA,NA,"S",NA,NA,NA,NA,22,27,"6970",NA,"0",NA
"3496",1987-03-01,3,1,1987,"control",17,66,"DO","F",NA,NA,NA,NA,NA,"E",NA,37,56,"6649",NA,"0",NA
"3497",1987-03-01,3,1,1987,"removal",23,76,"RM","M","Z",NA,NA,NA,NA,NA,NA,16,9,"7142",NA,"0",NA
"3498",1987-03-01,3,2,1987,"exclosure",3,11,NA,"F",NA,NA,NA,NA,NA,"E",NA,33,176,"6215",NA,"0",NA
"3499",1987-03-01,3,2,1987,"control",4,13,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,48,"6978",NA,"0",NA
"3500",1987-03-01,3,2,1987,"control",11,13,"DS","F",NA,NA,NA,NA,NA,"E",NA,47,115,"6893",NA,"0",NA
"3501",1987-03-01,3,2,1987,"control",4,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,49,"6660",NA,"0",NA
"3502",1987-03-01,3,2,1987,"exclosure",15,15,"RM","M",NA,NA,"S",NA,NA,NA,NA,16,10,"5101",NA,"0",NA
"3503",1987-03-01,3,2,1987,"exclosure",3,17,"RM","F",NA,NA,NA,"S",NA,NA,NA,16,9,"5000",NA,"0",NA
"3504",1987-03-01,3,2,1987,"exclosure",3,21,"RM","M",NA,NA,"S",NA,NA,NA,NA,16,10,"5002",NA,"0",NA
"3505",1987-03-01,3,2,1987,"control",4,25,"DO","F","Z",NA,NA,NA,NA,NA,NA,36,62,"6928",NA,"0",NA
"3506",1987-03-01,3,2,1987,"control",11,27,"PE","M",NA,NA,"R",NA,NA,NA,NA,19,25,"6358",NA,"0",NA
"3507",1987-03-01,3,2,1987,"control",4,33,"DS","F",NA,NA,NA,NA,NA,"E",NA,46,127,"6363",NA,"0",NA
"3508",1987-03-01,3,2,1987,"exclosure",3,34,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,11,"6956",NA,"0",NA
"3509",1987-03-01,3,2,1987,"control",4,35,"OL","M",NA,NA,"S",NA,NA,NA,NA,22,39,"6467",NA,"0",NA
"3510",1987-03-01,3,2,1987,"control",11,35,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,45,"6819",NA,"6929",NA
"3511",1987-03-01,3,2,1987,"control",4,37,"DS","M",NA,NA,"S",NA,NA,NA,NA,50,144,"6995",NA,"7051",NA
"3512",1987-03-01,3,2,1987,"exclosure",3,41,"PM","M","Z",NA,NA,NA,NA,NA,NA,20,24,"6810",NA,"0",NA
"3513",1987-03-01,3,2,1987,"exclosure",3,45,"RM","F",NA,NA,NA,"S",NA,NA,NA,15,10,"5003",NA,"0",NA
"3514",1987-03-01,3,2,1987,"removal",10,46,"RM","F",NA,NA,NA,NA,"P",NA,NA,17,17,"6821",NA,"0",NA
"3515",1987-03-01,3,2,1987,"control",4,47,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,46,"6219",NA,"0",NA
"3516",1987-03-01,3,2,1987,"exclosure",15,57,"RM","F","Z",NA,NA,NA,NA,NA,NA,16,9,"5100",NA,"0",NA
"3517",1987-03-01,3,2,1987,"exclosure",3,65,"PM","F",NA,NA,NA,"S",NA,NA,NA,20,27,"6815",NA,"0",NA
"3518",1987-03-01,3,2,1987,"removal",10,73,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,12,"6031",NA,"0",NA
"3519",1987-03-01,3,2,1987,"control",4,74,"RM","F",NA,NA,NA,NA,NA,"E",NA,15,11,"6973",NA,"0",NA
"3520",1987-03-01,3,2,1987,"removal",10,75,"RM","F",NA,NA,NA,NA,NA,"E",NA,17,12,"5102",NA,"0",NA
"3521",1987-03-01,3,2,1987,"control",4,76,"DO","F","Z",NA,NA,NA,NA,NA,NA,34,43,"6908",NA,"0",NA
"3522",1987-03-01,3,2,1987,"control",11,77,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,49,"6562",NA,"0",NA
"3523",1987-04-04,4,4,1987,"removal",16,11,"RM","F",NA,NA,NA,NA,NA,"E",NA,12,12,"6973",NA,"0",NA
"3524",1987-04-04,4,4,1987,"exclosure",21,13,"RM","F","Z",NA,NA,NA,NA,NA,NA,15,11,"8001",NA,"0",NA
"3525",1987-04-04,4,4,1987,"exclosure",19,14,"PM","M",NA,NA,"S",NA,NA,NA,NA,21,26,"6835",NA,"0",NA
"3526",1987-04-04,4,4,1987,"control",17,16,"DM","M",NA,NA,"S",NA,NA,NA,NA,34,49,"6500",NA,"0",NA
"3527",1987-04-04,4,4,1987,"removal",23,21,"PE","M",NA,NA,"S",NA,NA,NA,NA,19,27,"6970",NA,"0",NA
"3528",1987-04-04,4,4,1987,"removal",23,23,"PM",NA,NA,"J",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA
"3529",1987-04-04,4,4,1987,"control",17,26,NA,"F",NA,NA,NA,"S",NA,"E",NA,32,162,"7074",NA,"0",NA
"3530",1987-04-04,4,4,1987,"control",14,32,"RM","M",NA,NA,"S",NA,NA,NA,NA,14,12,"5104",NA,"0",NA
"3531",1987-04-04,4,4,1987,"control",14,33,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,46,"6854",NA,"0",NA
"3532",1987-04-04,4,4,1987,"removal",16,33,"DO","F",NA,NA,NA,NA,NA,"E",NA,34,47,"6974",NA,"0",NA
"3533",1987-04-04,4,4,1987,"exclosure",19,34,"RM","M",NA,NA,"S",NA,NA,NA,NA,15,11,"7102",NA,"0",NA
"3534",1987-04-04,4,4,1987,"control",14,41,"DM","M",NA,NA,"R",NA,NA,NA,NA,45,50,"5703",NA,"5703",NA
"3535",1987-04-04,4,4,1987,"exclosure",19,42,"PM","F",NA,NA,NA,NA,"P","E",NA,19,33,"6886",NA,"0",NA
"3536",1987-04-04,4,4,1987,"removal",23,42,"PM","F",NA,"J",NA,NA,NA,NA,NA,18,11,"7079",NA,"0",NA
"3537",1987-04-04,4,4,1987,"control",17,44,"DO","M",NA,"J",NA,NA,NA,NA,NA,36,38,"6932",NA,"0",NA
"3538",1987-04-04,4,4,1987,"control",14,46,NA,"F",NA,NA,NA,NA,NA,"E",NA,34,210,"6376",NA,"0",NA
"3539",1987-04-04,4,4,1987,"removal",16,51,"DO","M",NA,NA,"S",NA,NA,NA,NA,37,55,"6937",NA,"0",NA
"3540",1987-04-04,4,4,1987,"removal",23,51,"PM","M",NA,"J",NA,NA,NA,NA,NA,21,11,"6939",NA,"0",NA
"3541",1987-04-04,4,4,1987,"exclosure",19,53,"RM","M",NA,NA,NA,NA,NA,NA,NA,12,11,"2",NA,"0",NA
"3542",1987-04-04,4,4,1987,"removal",16,61,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,55,"6936",NA,"0",NA
"3543",1987-04-04,4,4,1987,"removal",23,61,"PE","M",NA,NA,"S",NA,NA,NA,NA,18,25,"6368",NA,"0",NA
"3544",1987-04-04,4,4,1987,"removal",16,62,"DO","F","Z",NA,NA,NA,NA,NA,NA,35,50,"6955",NA,"0",NA
"3545",1987-04-04,4,4,1987,"exclosure",21,64,"RM","M",NA,NA,"S",NA,NA,NA,NA,15,12,"142",NA,"0",NA
"3546",1987-04-04,4,4,1987,"removal",16,65,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,54,"6920",NA,"0",NA
"3547",1987-04-04,4,4,1987,"control",17,65,"DO","M",NA,"J",NA,NA,NA,NA,NA,33,37,"7073",NA,"0",NA
"3548",1987-04-04,4,4,1987,"exclosure",19,67,"RM","F",NA,NA,NA,NA,NA,"E",NA,15,12,"1",NA,"0",NA
"3549",1987-04-04,4,4,1987,"control",14,73,"PE","M",NA,NA,"S",NA,NA,NA,NA,22,24,"6931",NA,"0",NA
"3550",1987-04-04,4,4,1987,"exclosure",21,74,"RM","M",NA,NA,"S",NA,NA,NA,NA,12,10,"8142",NA,"0",NA
"3551",1987-04-04,4,4,1987,"removal",16,75,"DO","F",NA,NA,NA,NA,NA,"B",NA,34,42,"7008",NA,"0",NA
"3552",1987-04-04,4,4,1987,"control",17,77,"DO","F",NA,NA,NA,NA,"P","E",NA,36,62,"6649",NA,"0",NA
"3553",1987-04-04,4,6,1987,"control",4,12,"DM","F",NA,NA,NA,NA,NA,"B",NA,34,42,"6219",NA,"0",NA
"3554",1987-04-04,4,6,1987,"removal",10,15,"RM","F",NA,NA,NA,NA,NA,"E",NA,15,13,"5102",NA,"0",NA
"3555",1987-04-04,4,6,1987,"exclosure",3,17,"RM","M",NA,NA,"S",NA,NA,NA,NA,16,13,"7081",NA,"0",NA
"3556",1987-04-04,4,6,1987,"control",4,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,49,"6978",NA,"0",NA
"3557",1987-04-04,4,6,1987,"control",11,17,"PP","M",NA,NA,"R",NA,NA,NA,NA,22,19,"6114",NA,"0",NA
"3558",1987-04-04,4,6,1987,"exclosure",3,21,NA,"F",NA,NA,NA,"S",NA,"E",NA,32,199,"6215",NA,"0",NA
"3559",1987-04-04,4,6,1987,"control",4,22,"RM","F",NA,NA,NA,NA,NA,"E",NA,16,9,"6003",NA,"0",NA
"3560",1987-04-04,4,6,1987,"control",4,23,"OL","M",NA,NA,"R",NA,NA,NA,NA,20,38,"6467",NA,"0",NA
"3561",1987-04-04,4,6,1987,"control",4,24,"DM","F",NA,"J",NA,NA,NA,NA,NA,33,24,"7082",NA,"0",NA
"3562",1987-04-04,4,6,1987,"control",4,26,"DS","F",NA,NA,NA,NA,NA,"B",NA,50,164,"6363",NA,"0",NA
"3563",1987-04-04,4,6,1987,"exclosure",15,31,"RM","M",NA,NA,"S",NA,NA,NA,NA,15,10,"6956",NA,"0",NA
"3564",1987-04-04,4,6,1987,"control",4,35,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,50,"6660",NA,"0",NA
"3565",1987-04-04,4,6,1987,"control",11,37,"PE","M",NA,NA,"R",NA,NA,NA,NA,19,25,"6358",NA,"0",NA
"3566",1987-04-04,4,6,1987,"control",11,45,"OL","M",NA,NA,"S",NA,NA,NA,NA,22,36,"6942",NA,"0",NA
"3567",1987-04-04,4,6,1987,"control",11,46,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,41,"6819",NA,"6929",NA
"3568",1987-04-04,4,6,1987,"control",4,47,"DS","M",NA,NA,"S",NA,NA,NA,NA,50,142,"6995",NA,"0",NA
"3569",1987-04-04,4,6,1987,"removal",10,57,"PE","M",NA,"J",NA,NA,NA,NA,NA,18,16,"7091",NA,"0",NA
"3570",1987-04-04,4,6,1987,"exclosure",15,63,"PM","M",NA,NA,"S",NA,NA,NA,NA,21,26,"6835",NA,"0",NA
"3571",1987-04-04,4,6,1987,"control",4,66,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,19,"6113",NA,"0",NA
"3572",1987-04-04,4,6,1987,"control",11,71,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,50,"6853",NA,"0",NA
"3573",1987-04-04,4,6,1987,"control",11,77,"OL","F",NA,NA,NA,NA,NA,"E",NA,19,29,"6425",NA,"0",NA
"3574",1987-04-25,4,25,1987,"exclosure",21,12,"PM","M",NA,NA,"S",NA,NA,NA,NA,21,27,"6970",NA,"0",NA
"3575",1987-04-25,4,25,1987,"removal",16,14,"PM","M",NA,NA,"R",NA,NA,NA,NA,19,24,"6835",NA,"0",NA
"3576",1987-04-25,4,25,1987,"exclosure",21,14,"PE","F",NA,"J",NA,NA,NA,NA,NA,20,11,"7552",NA,"0",NA
"3577",1987-04-25,4,25,1987,"control",14,17,"OL","F",NA,NA,NA,NA,"P",NA,NA,21,42,"6865",NA,"0",NA
"3578",1987-04-25,4,25,1987,"exclosure",21,23,"RM","F",NA,NA,NA,NA,"P",NA,NA,15,16,"6042",NA,"0",NA
"3579",1987-04-25,4,25,1987,"control",17,26,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,49,"6500",NA,"0",NA
"3580",1987-04-25,4,25,1987,"control",14,27,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,46,"6166",NA,"6868",NA
"3581",1987-04-25,4,25,1987,"exclosure",19,27,"PE","F",NA,"J",NA,NA,NA,NA,NA,19,15,"7563",NA,"0",NA
"3582",1987-04-25,4,25,1987,"control",14,32,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,49,"5793",NA,"6656",NA
"3583",1987-04-25,4,25,1987,"control",17,34,"PM","F",NA,"J",NA,NA,NA,NA,NA,20,13,"7560",NA,"0",NA
"3584",1987-04-25,4,25,1987,"exclosure",19,36,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,11,"7142",NA,"0",NA
"3585",1987-04-25,4,25,1987,"removal",16,42,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,57,"6937",NA,"0",NA
"3586",1987-04-25,4,25,1987,"exclosure",19,43,"PE","M",NA,NA,"R",NA,NA,NA,NA,19,18,"7562",NA,"0",NA
"3587",1987-04-25,4,25,1987,"control",17,44,"PE","F",NA,"J",NA,NA,NA,NA,NA,21,15,"6947",NA,"0",NA
"3588",1987-04-25,4,25,1987,"control",14,45,NA,"F",NA,NA,NA,NA,NA,"E",NA,35,211,"6376",NA,"0",NA
"3589",1987-04-25,4,25,1987,"removal",16,52,"DO","F",NA,NA,NA,"S",NA,"E",NA,35,49,"6874",NA,"0",NA
"3590",1987-04-25,4,25,1987,"control",14,53,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,45,"6854",NA,"0",NA
"3591",1987-04-25,4,25,1987,"control",17,55,"PE","M",NA,"J",NA,NA,NA,NA,NA,21,17,"6946",NA,"0",NA
"3592",1987-04-25,4,25,1987,"removal",16,61,"DO","M",NA,NA,"S",NA,NA,NA,NA,37,53,"6920",NA,"0",NA
"3593",1987-04-25,4,25,1987,"control",17,64,"DO","M",NA,NA,"R",NA,NA,NA,NA,35,44,"7073",NA,"0",NA
"3594",1987-04-25,4,25,1987,"exclosure",21,64,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,12,"142",NA,"0",NA
"3595",1987-04-25,4,25,1987,"removal",16,66,"DO","F","Z",NA,NA,NA,NA,NA,NA,34,50,"7071",NA,"0",NA
"3596",1987-04-25,4,25,1987,"exclosure",19,67,"PE","M",NA,"J",NA,NA,NA,NA,NA,19,13,"7561",NA,"0",NA
"3597",1987-04-25,4,25,1987,"removal",16,71,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,56,"6842",NA,"0",NA
"3598",1987-04-25,4,25,1987,"control",14,72,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,52,"5703",NA,"5703",NA
"3599",1987-04-25,4,25,1987,"control",17,77,NA,"F",NA,NA,NA,"S",NA,"E",NA,32,171,"7074",NA,"0",NA
"3600",1987-04-25,4,26,1987,"exclosure",3,12,NA,"F",NA,"J",NA,NA,NA,NA,NA,29,69,"7545",NA,"0",NA
"3601",1987-04-25,4,26,1987,"control",4,12,"OL","F","Z",NA,NA,NA,NA,NA,NA,21,29,"7542",NA,"0",NA
"3602",1987-04-25,4,26,1987,"removal",10,12,"PE","F",NA,NA,NA,NA,"P","E",NA,18,30,"6175",NA,"7599",NA
"3603",1987-04-25,4,26,1987,"exclosure",3,15,"PM","M",NA,"J",NA,NA,NA,NA,NA,21,14,"7544",NA,"0",NA
"3604",1987-04-25,4,26,1987,"control",4,16,"DM","M",NA,"J",NA,NA,NA,NA,NA,36,33,"7540",NA,"0",NA
"3605",1987-04-25,4,26,1987,"control",11,17,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,21,"6114",NA,"0",NA
"3606",1987-04-25,4,26,1987,"exclosure",3,34,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,18,"8111",NA,"0",NA
"3607",1987-04-25,4,26,1987,"control",4,35,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,50,"6660",NA,"0",NA
"3608",1987-04-25,4,26,1987,"control",4,37,"DS","F",NA,NA,NA,NA,NA,"B",NA,46,127,"6363",NA,"0",NA
"3609",1987-04-25,4,26,1987,"exclosure",3,41,"RM","F",NA,NA,NA,NA,NA,"E",NA,15,12,"7574",NA,"0",NA
"3610",1987-04-25,4,26,1987,"control",11,47,"PE","M",NA,NA,"S",NA,NA,NA,NA,18,26,"6358",NA,"0",NA
"3611",1987-04-25,4,26,1987,"exclosure",3,51,"PP","M",NA,NA,"S",NA,NA,NA,NA,19,19,"6113",NA,"0",NA
"3612",1987-04-25,4,26,1987,"exclosure",3,53,"PM","M",NA,NA,"S",NA,NA,NA,NA,21,21,"7543",NA,"0",NA
"3613",1987-04-25,4,26,1987,"control",11,54,"DS","F",NA,"J",NA,NA,NA,NA,NA,46,50,"7576",NA,"7577",NA
"3614",1987-04-25,4,26,1987,"exclosure",3,55,"PP","F",NA,NA,NA,"S",NA,NA,NA,24,17,"4",NA,"0",NA
"3615",1987-04-25,4,26,1987,"exclosure",3,61,"PM","M",NA,"J",NA,NA,NA,NA,NA,20,14,"7575",NA,"0",NA
"3616",1987-04-25,4,26,1987,"control",4,67,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,47,"6219",NA,"0",NA
"3617",1987-04-25,4,26,1987,"control",4,71,"DS","M",NA,NA,"S",NA,NA,NA,NA,52,139,"6995",NA,"0",NA
"3618",1987-04-25,4,26,1987,"control",11,71,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,48,"6126",NA,"0",NA
"3619",1987-04-25,4,26,1987,"control",11,74,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,45,"6562",NA,"0",NA
"3620",1987-04-25,4,26,1987,"control",11,76,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,47,"6174",NA,"7541",NA
"3621",1987-05-28,5,29,1987,"exclosure",3,11,NA,"F",NA,NA,NA,NA,NA,"E",NA,30,192,"6215",NA,"0",NA
"3622",1987-05-28,5,28,1987,"control",14,12,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,46,"6854",NA,"0",NA
"3623",1987-05-28,5,28,1987,"removal",16,12,"PM","F","Z",NA,NA,NA,NA,NA,NA,20,18,"7612",NA,"0",NA
"3624",1987-05-28,5,29,1987,"exclosure",3,12,NA,"M",NA,"J",NA,NA,NA,NA,NA,28,NA,"7620",NA,"0",NA
"3625",1987-05-28,5,29,1987,"exclosure",15,12,"PM","M",NA,NA,"R",NA,NA,NA,NA,20,20,"7631",NA,"0",NA
"3626",1987-05-28,5,28,1987,"removal",23,13,"PM","F",NA,NA,NA,NA,"P","E",NA,19,31,"7616",NA,"0",NA
"3627",1987-05-28,5,29,1987,"control",11,14,NA,"F",NA,NA,NA,"S",NA,"E",NA,31,150,"7626",NA,"0",NA
"3628",1987-05-28,5,29,1987,"exclosure",3,15,"PM","M",NA,"J",NA,NA,NA,NA,NA,19,14,"7621",NA,"0",NA
"3629",1987-05-28,5,29,1987,"removal",10,15,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,8,"7638",NA,"0",NA
"3630",1987-05-28,5,29,1987,"control",17,16,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,47,"6500",NA,"0",NA
"3631",1987-05-28,5,29,1987,"exclosure",15,16,"PM","M",NA,"J",NA,NA,NA,NA,NA,18,14,"7633",NA,"0",NA
"3632",1987-05-28,5,29,1987,"control",17,21,"PM","M",NA,NA,"S",NA,NA,NA,NA,19,17,"7586",NA,"0",NA
"3633",1987-05-28,5,29,1987,"exclosure",15,21,"PM","F",NA,NA,NA,NA,NA,"E",NA,20,23,"7560",NA,"0",NA
"3634",1987-05-28,5,29,1987,"control",11,23,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,46,"6884",NA,"0",NA
"3635",1987-05-28,5,29,1987,"exclosure",15,23,"PE","F",NA,NA,NA,"S","P","E",NA,19,25,"7632",NA,"0",NA
"3636",1987-05-28,5,29,1987,"exclosure",3,24,"RM","F",NA,NA,NA,NA,NA,"E",NA,15,12,"7623",NA,"7623",NA
"3637",1987-05-28,5,29,1987,"control",4,24,"OL","M",NA,NA,"S",NA,NA,NA,NA,21,35,"6467",NA,"0",NA
"3638",1987-05-28,5,29,1987,"exclosure",15,25,"PE","M",NA,NA,"S",NA,NA,NA,NA,19,18,"7566",NA,"0",NA
"3639",1987-05-28,5,28,1987,"control",14,27,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,45,"6166",NA,"6868",NA
"3640",1987-05-28,5,28,1987,"removal",16,31,"PM","F",NA,NA,NA,NA,"P","E",NA,20,22,"7560",NA,"0",NA
"3641",1987-05-28,5,28,1987,"removal",23,32,"RM","F",NA,NA,NA,NA,"P","E",NA,15,13,"7615",NA,"0",NA
"3642",1987-05-28,5,28,1987,"exclosure",19,33,"RM","F",NA,NA,NA,NA,NA,"E",NA,18,11,"7581",NA,"0",NA
"3643",1987-05-28,5,28,1987,"control",14,35,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,53,"5703",NA,"5703",NA
"3644",1987-05-28,5,29,1987,"control",4,36,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,51,"6660",NA,"0",NA
"3645",1987-05-28,5,29,1987,"control",11,36,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,47,"6174",NA,"7541",NA
"3646",1987-05-28,5,28,1987,"removal",23,37,"PM","F","Z",NA,NA,NA,NA,NA,NA,20,20,"7614",NA,"0",NA
"3647",1987-05-28,5,29,1987,"control",4,37,"DS","F",NA,NA,NA,NA,NA,"E",NA,49,124,"6363",NA,"6364",NA
"3648",1987-05-28,5,29,1987,"control",17,41,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,42,"7073",NA,"0",NA
"3649",1987-05-28,5,28,1987,"removal",23,41,"RM","M",NA,NA,"S",NA,NA,NA,NA,16,8,"7613",NA,"0",NA
"3650",1987-05-28,5,28,1987,"exclosure",19,45,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,22,"14",NA,"0",NA
"3651",1987-05-28,5,29,1987,"control",4,47,"DM","M","Z",NA,NA,NA,NA,NA,NA,34,30,"7625",NA,"0",NA
"3652",1987-05-28,5,29,1987,"control",4,51,"OL","F",NA,NA,NA,NA,NA,"E",NA,19,33,"7542",NA,"0",NA
"3653",1987-05-28,5,29,1987,"exclosure",15,51,"PE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA
"3654",1987-05-28,5,29,1987,"control",11,53,"OL","F",NA,NA,NA,NA,NA,"E",NA,20,30,"7627",NA,"0",NA
"3655",1987-05-28,5,28,1987,"exclosure",21,54,"RM","F",NA,NA,NA,NA,NA,"E",NA,14,9,"7610",NA,"0",NA
"3656",1987-05-28,5,29,1987,"control",17,55,"RM","M",NA,NA,"S",NA,NA,NA,NA,15,11,"8142",NA,"0",NA
"3657",1987-05-28,5,28,1987,"exclosure",19,57,"PE","F",NA,NA,NA,"S",NA,NA,"L",20,21,"7563",NA,"0",NA
"3658",1987-05-28,5,29,1987,"exclosure",3,57,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,19,"6113",NA,"0",NA
"3659",1987-05-28,5,29,1987,"control",11,61,"PP","M",NA,NA,"S",NA,NA,NA,NA,24,20,"6114",NA,"0",NA
"3660",1987-05-28,5,29,1987,"control",17,62,NA,"F",NA,NA,NA,"S",NA,NA,NA,33,179,"7074",NA,"0",NA
"3661",1987-05-28,5,28,1987,"control",14,63,"DO","M",NA,NA,"S",NA,NA,NA,NA,34,44,"7549",NA,"0",NA
"3662",1987-05-28,5,29,1987,"control",17,65,"DO","M","Z",NA,NA,NA,NA,NA,NA,38,40,"7538",NA,"0",NA
"3663",1987-05-28,5,28,1987,"removal",16,66,"RM","F",NA,"J",NA,NA,NA,NA,NA,15,8,"7611",NA,"0",NA
"3664",1987-05-28,5,28,1987,"exclosure",19,66,"PM","M",NA,NA,"S",NA,NA,NA,NA,19,25,"6835",NA,"0",NA
